TRTID10,state,county,tract,cbsa10,POP70SP1,INCPC70
36103135402,NY,Suffolk County,Census Tract 1354.02,35620,3805.343426,5302.327
36103135403,NY,Suffolk County,Census Tract 1354.03,35620,2657.344845,5301.836
36103145602,NY,Suffolk County,Census Tract 1456.02,35620,5655,4771.503
36103145603,NY,Suffolk County,Census Tract 1456.03,35620,5096.094675,3279.812
36103145604,NY,Suffolk County,Census Tract 1456.04,35620,3485.999978,4764.106
36103145605,NY,Suffolk County,Census Tract 1456.05,35620,2148.973082,5150.543
36103145701,NY,Suffolk County,Census Tract 1457.01,35620,5789.118819,5154.599
36103145702,NY,Suffolk County,Census Tract 1457.02,35620,4185.540104,4449.427
36103145703,NY,Suffolk County,Census Tract 1457.03,35620,2478.270484,4342.754
36103145704,NY,Suffolk County,Census Tract 1457.04,35620,3742.339348,4780.168
36103145803,NY,Suffolk County,Census Tract 1458.03,35620,4015.055095,5299.322
36103145804,NY,Suffolk County,Census Tract 1458.04,35620,4652.4282,4947.161
36103145805,NY,Suffolk County,Census Tract 1458.05,35620,3089.219091,4405.327
36103145807,NY,Suffolk County,Census Tract 1458.07,35620,1785.846148,4404.936
36103145808,NY,Suffolk County,Census Tract 1458.08,35620,1986.534522,4404.936
36103145901,NY,Suffolk County,Census Tract 1459.01,35620,2145.999991,4092.815
36103145902,NY,Suffolk County,Census Tract 1459.02,35620,4904.999985,4623.947
36103145903,NY,Suffolk County,Census Tract 1459.03,35620,6001.726906,4581.855
36103146001,NY,Suffolk County,Census Tract 1460.01,35620,3344.999995,4014.169
36103146002,NY,Suffolk County,Census Tract 1460.02,35620,3659.000001,4128.078
36103146003,NY,Suffolk County,Census Tract 1460.03,35620,5305.397987,4535.927
36103146102,NY,Suffolk County,Census Tract 1461.02,35620,1710.000014,4209.691
36103146103,NY,Suffolk County,Census Tract 1461.03,35620,3434.301073,4641.136
36103146105,NY,Suffolk County,Census Tract 1461.05,35620,4430.651064,4410.474
36103146106,NY,Suffolk County,Census Tract 1461.06,35620,4431.349302,4410.473
36103146201,NY,Suffolk County,Census Tract 1462.01,35620,4392.000041,4387.637
36103146202,NY,Suffolk County,Census Tract 1462.02,35620,2144.000019,3938.67
36103146203,NY,Suffolk County,Census Tract 1462.03,35620,4253.86239,3881.294
36103146204,NY,Suffolk County,Census Tract 1462.04,35620,5295.999989,5314.517
36103146205,NY,Suffolk County,Census Tract 1462.05,35620,2049.836316,4621.05
36103146206,NY,Suffolk County,Census Tract 1462.06,35620,1046.999999,4422.886
36103146300,NY,Suffolk County,Census Tract 1463,35620,6933.137423,669.9985
36103146402,NY,Suffolk County,Census Tract 1464.02,35620,4125.731306,4591.646
36103146403,NY,Suffolk County,Census Tract 1464.03,35620,2032.976516,4100.157
36103146404,NY,Suffolk County,Census Tract 1464.04,35620,6162.999924,4130.594
36103146500,NY,Suffolk County,Census Tract 1465,35620,4891.999917,4818.268
36103146604,NY,Suffolk County,Census Tract 1466.04,35620,1548.645763,4521.786
36103146605,NY,Suffolk County,Census Tract 1466.05,35620,1794.803536,4521.786
36103146606,NY,Suffolk County,Census Tract 1466.06,35620,6755.628924,4757.447
36103146607,NY,Suffolk County,Census Tract 1466.07,35620,1565.067201,4757.447
36103146608,NY,Suffolk County,Census Tract 1466.08,35620,762.3045954,4757.447
36103146611,NY,Suffolk County,Census Tract 1466.11,35620,1179.019292,5037.283
36103146612,NY,Suffolk County,Census Tract 1466.12,35620,1943.287737,4892.943
36103146613,NY,Suffolk County,Census Tract 1466.13,35620,1304.964168,5037.283
36103146614,NY,Suffolk County,Census Tract 1466.14,35620,2515.142735,5037.283
36103146615,NY,Suffolk County,Census Tract 1466.15,35620,1858.138786,5037.282
36103146703,NY,Suffolk County,Census Tract 1467.03,35620,4578.224152,4308.493
36103146704,NY,Suffolk County,Census Tract 1467.04,35620,2559.775643,4308.493
36103146705,NY,Suffolk County,Census Tract 1467.05,35620,4111.192922,4598.765
36103146706,NY,Suffolk County,Census Tract 1467.06,35620,4257.129883,4598.765
36103146800,NY,Suffolk County,Census Tract 1468,35620,6962.425588,4517.305
36103146901,NY,Suffolk County,Census Tract 1469.01,35620,7189.99998,5232.195
36103146902,NY,Suffolk County,Census Tract 1469.02,35620,3616.000038,7263.883
36103147001,NY,Suffolk County,Census Tract 1470.01,35620,4140.780299,5130.653
36103147003,NY,Suffolk County,Census Tract 1470.03,35620,4691.902708,5160.678
36103147004,NY,Suffolk County,Census Tract 1470.04,35620,416.1993635,5160.679
36103147100,NY,Suffolk County,Census Tract 1471,35620,3721.906842,7080.649
36103147200,NY,Suffolk County,Census Tract 1472,35620,5796.830765,7467.456
36103147300,NY,Suffolk County,Census Tract 1473,35620,5575.000007,5160.844
36103147401,NY,Suffolk County,Census Tract 1474.01,35620,4358.99998,4818.953
36103147402,NY,Suffolk County,Census Tract 1474.02,35620,3369.00002,6600.182
36103147501,NY,Suffolk County,Census Tract 1475.01,35620,7140.000033,4767.543
36103147502,NY,Suffolk County,Census Tract 1475.02,35620,7105.665736,5195.904
36103147503,NY,Suffolk County,Census Tract 1475.03,35620,1351.626548,5929.511
36103147601,NY,Suffolk County,Census Tract 1476.01,35620,2242.447782,5524.711
36103147602,NY,Suffolk County,Census Tract 1476.02,35620,4561.552213,5524.711
36103147701,NY,Suffolk County,Census Tract 1477.01,35620,2508.000026,4033.313
36103147702,NY,Suffolk County,Census Tract 1477.02,35620,4987.970085,4797.509
36103147802,NY,Suffolk County,Census Tract 1478.02,35620,3857.030006,6018.089
36103147803,NY,Suffolk County,Census Tract 1478.03,35620,2738.745808,4906.156
36103147804,NY,Suffolk County,Census Tract 1478.04,35620,5397.24816,4883.303
36103147901,NY,Suffolk County,Census Tract 1479.01,35620,3242.520552,4753.341
36103147902,NY,Suffolk County,Census Tract 1479.02,35620,4265.880162,5264.371
36103158001,NY,Suffolk County,Census Tract 1580.01,35620,2378.008317,7488.718
36103158002,NY,Suffolk County,Census Tract 1580.02,35620,6440.738644,6825.279
36103158006,NY,Suffolk County,Census Tract 1580.06,35620,7051.954081,3566.171
36103158007,NY,Suffolk County,Census Tract 1580.07,35620,4366.230893,4089.278
36103158009,NY,Suffolk County,Census Tract 1580.09,35620,1887.909064,6879.304
36103158010,NY,Suffolk County,Census Tract 1580.10,35620,3159.816593,6310.488
36103158011,NY,Suffolk County,Census Tract 1580.11,35620,3218.786721,6310.489
36103158102,NY,Suffolk County,Census Tract 1581.02,35620,3431.000032,4390.186
36103158103,NY,Suffolk County,Census Tract 1581.03,35620,3147.089406,3986.861
36103158104,NY,Suffolk County,Census Tract 1581.04,35620,7188.000007,4565.122
36103158107,NY,Suffolk County,Census Tract 1581.07,35620,3127.967442,5194.675
36103158108,NY,Suffolk County,Census Tract 1581.08,35620,2389.725814,5018.294
36103158110,NY,Suffolk County,Census Tract 1581.10,35620,4299.204305,4652.06
36103158111,NY,Suffolk County,Census Tract 1581.11,35620,2797.795689,4652.06
36103158112,NY,Suffolk County,Census Tract 1581.12,35620,2031.067942,4186.201
36103158114,NY,Suffolk County,Census Tract 1581.14,35620,1860.046593,5018.294
36103158115,NY,Suffolk County,Census Tract 1581.15,35620,3268.654222,5018.294
36103158116,NY,Suffolk County,Census Tract 1581.16,35620,1622.931927,4186.201
36103158202,NY,Suffolk County,Census Tract 1582.02,35620,7282.999929,4676.818
36103158203,NY,Suffolk County,Census Tract 1582.03,35620,1196.680715,5785.211
36103158205,NY,Suffolk County,Census Tract 1582.05,35620,2148.322291,5693.492
36103158206,NY,Suffolk County,Census Tract 1582.06,35620,1673.059452,5785.212
36103158207,NY,Suffolk County,Census Tract 1582.07,35620,3721.697582,5785.211
36103158304,NY,Suffolk County,Census Tract 1583.04,35620,4293.026619,4973.953
36103158306,NY,Suffolk County,Census Tract 1583.06,35620,2536.351612,5412.065
36103158308,NY,Suffolk County,Census Tract 1583.08,35620,2522.222956,5412.065
36103158309,NY,Suffolk County,Census Tract 1583.09,35620,552.0387653,4263.236
36103158310,NY,Suffolk County,Census Tract 1583.10,35620,912.3657879,4263.236
36103158315,NY,Suffolk County,Census Tract 1583.15,35620,1451.678975,5412.065
36103158317,NY,Suffolk County,Census Tract 1583.17,35620,1648.502804,4973.953
36103158318,NY,Suffolk County,Census Tract 1583.18,35620,1689.702226,4973.953
36103158319,NY,Suffolk County,Census Tract 1583.19,35620,1169.084764,5412.065
36103158320,NY,Suffolk County,Census Tract 1583.20,35620,1929.245901,5412.065
36103158321,NY,Suffolk County,Census Tract 1583.21,35620,2626.610698,5412.065
36103158322,NY,Suffolk County,Census Tract 1583.22,35620,82.85561287,4654.183
36103158323,NY,Suffolk County,Census Tract 1583.23,35620,1989.258389,4654.183
36103158401,NY,Suffolk County,Census Tract 1584.01,35620,2721.235991,4391.865
36103158402,NY,Suffolk County,Census Tract 1584.02,35620,1406.85779,4475.573
36103158403,NY,Suffolk County,Census Tract 1584.03,35620,784.2121611,4475.626
36103158405,NY,Suffolk County,Census Tract 1584.05,35620,2567.070445,4475.626
36103158407,NY,Suffolk County,Census Tract 1584.07,35620,534.786278,4475.626
36103158408,NY,Suffolk County,Census Tract 1584.08,35620,272.0286824,4475.626
36103158409,NY,Suffolk County,Census Tract 1584.09,35620,731.8013993,4475.626
36103158410,NY,Suffolk County,Census Tract 1584.10,35620,625.2283826,4475.626
36103158502,NY,Suffolk County,Census Tract 1585.02,35620,1725.162729,4676.147
36103158505,NY,Suffolk County,Census Tract 1585.05,35620,3206.453314,5357.966
36103158506,NY,Suffolk County,Census Tract 1585.06,35620,1810.506325,4095.726
36103158507,NY,Suffolk County,Census Tract 1585.07,35620,2994.879446,4612.111
36103158508,NY,Suffolk County,Census Tract 1585.08,35620,3870.120405,4612.111
36103158509,NY,Suffolk County,Census Tract 1585.09,35620,1536.932618,3778.85
36103158510,NY,Suffolk County,Census Tract 1585.10,35620,3226.100093,3778.85
36103158511,NY,Suffolk County,Census Tract 1585.11,35620,4294.253634,4153.398
36103158512,NY,Suffolk County,Census Tract 1585.12,35620,2095.096562,4223.093
36103158604,NY,Suffolk County,Census Tract 1586.04,35620,3070.243649,4432.979
36103158605,NY,Suffolk County,Census Tract 1586.05,35620,4607.591808,4422.304
36103158606,NY,Suffolk County,Census Tract 1586.06,35620,2743.458196,4104.828
36103158607,NY,Suffolk County,Census Tract 1586.07,35620,1767.706583,4104.828
36103158608,NY,Suffolk County,Census Tract 1586.08,35620,3223.492599,4251.533
36103158609,NY,Suffolk County,Census Tract 1586.09,35620,4029.610648,4251.533
36103158704,NY,Suffolk County,Census Tract 1587.04,35620,1444.8037,3823.216
36103158705,NY,Suffolk County,Census Tract 1587.05,35620,547.1635243,3825.336
36103158707,NY,Suffolk County,Census Tract 1587.07,35620,3035.303841,4060.713
36103158708,NY,Suffolk County,Census Tract 1587.08,35620,285.0597935,4785.059
36103158709,NY,Suffolk County,Census Tract 1587.09,35620,459.9360988,4785.06
36103158710,NY,Suffolk County,Census Tract 1587.10,35620,1196.538979,4785.059
36103158711,NY,Suffolk County,Census Tract 1587.11,35620,2786.542205,4060.713
36103158712,NY,Suffolk County,Census Tract 1587.12,35620,3190.153736,4060.713
36103158802,NY,Suffolk County,Census Tract 1588.02,35620,3681.891908,4618.525
36103158803,NY,Suffolk County,Census Tract 1588.03,35620,3789.417858,4395.175
36103158804,NY,Suffolk County,Census Tract 1588.04,35620,2669.199323,4395.167
36103158900,NY,Suffolk County,Census Tract 1589,35620,6585.093933,4394.371
36103159000,NY,Suffolk County,Census Tract 1590,35620,3991.000005,4301.504
36103159102,NY,Suffolk County,Census Tract 1591.02,35620,4781.000062,4194.647
36103159103,NY,Suffolk County,Census Tract 1591.03,35620,5564.999981,3476.248
36103159105,NY,Suffolk County,Census Tract 1591.05,35620,916.6628707,4633.573
36103159106,NY,Suffolk County,Census Tract 1591.06,35620,3160.968588,4633.573
36103159107,NY,Suffolk County,Census Tract 1591.07,35620,670.1175254,4633.573
36103159108,NY,Suffolk County,Census Tract 1591.08,35620,1207.250858,4633.573
36103159201,NY,Suffolk County,Census Tract 1592.01,35620,2531.999997,4019.194
36103159203,NY,Suffolk County,Census Tract 1592.03,35620,2388.084802,5214.398
36103159204,NY,Suffolk County,Census Tract 1592.04,35620,4260.921305,5214.395
36103159300,NY,Suffolk County,Census Tract 1593,35620,3184.999985,6022.11
36103159404,NY,Suffolk County,Census Tract 1594.04,35620,1641.858925,3404.772
36103159406,NY,Suffolk County,Census Tract 1594.06,35620,402.4852884,3714.618
36103159407,NY,Suffolk County,Census Tract 1594.07,35620,1118.636312,3408.702
36103159408,NY,Suffolk County,Census Tract 1594.08,35620,1732.571892,3402.446
36103159410,NY,Suffolk County,Census Tract 1594.10,35620,1626.245368,3748.298
36103159411,NY,Suffolk County,Census Tract 1594.11,35620,743.156861,3498.703
36103159412,NY,Suffolk County,Census Tract 1594.12,35620,632.4882833,3708.156
36103159505,NY,Suffolk County,Census Tract 1595.05,35620,2833.069016,3859.312
36103159506,NY,Suffolk County,Census Tract 1595.06,35620,2503.328084,3750.017
36103159508,NY,Suffolk County,Census Tract 1595.08,35620,1257.097434,3612.206
36103159509,NY,Suffolk County,Census Tract 1595.09,35620,2086.507147,3612.206
36103159510,NY,Suffolk County,Census Tract 1595.10,35620,82.41773847,3612.206
36103159511,NY,Suffolk County,Census Tract 1595.11,35620,1179.334705,3859.312
36103159512,NY,Suffolk County,Census Tract 1595.12,35620,403.2401854,3859.312
36103159601,NY,Suffolk County,Census Tract 1596.01,35620,3146.885007,4349.611
36103159602,NY,Suffolk County,Census Tract 1596.02,35620,3160.114808,4349.611
36103169701,NY,Suffolk County,Census Tract 1697.01,35620,1705.71087,4071.435
36103169703,NY,Suffolk County,Census Tract 1697.03,35620,1039.57514,4071.378
36103169704,NY,Suffolk County,Census Tract 1697.04,35620,4344.118345,4071.378
36103169800,NY,Suffolk County,Census Tract 1698,35620,5544.000369,4171.968
36103169901,NY,Suffolk County,Census Tract 1699.01,35620,2540.703191,4363.546
36103169902,NY,Suffolk County,Census Tract 1699.02,35620,3023.074943,4363.546
36103170001,NY,Suffolk County,Census Tract 1700.01,35620,3309.826959,4521.578
36103170002,NY,Suffolk County,Census Tract 1700.02,35620,3976.630669,4521.579
36103170101,NY,Suffolk County,Census Tract 1701.01,35620,2073.121742,3570.565
36103170201,NY,Suffolk County,Census Tract 1702.01,35620,2759.327402,4959.387
36103170202,NY,Suffolk County,Census Tract 1702.02,35620,4225.125341,4951.534
36103180300,NY,Suffolk County,Census Tract 1803,35620,1607.999991,5305.212
36103190401,NY,Suffolk County,Census Tract 1904.01,35620,3431.854006,4098.678
36103190402,NY,Suffolk County,Census Tract 1904.02,35620,2280.913816,4096.441
36103190403,NY,Suffolk County,Census Tract 1904.03,35620,726.0687308,4096.583
36103190502,NY,Suffolk County,Census Tract 1905.02,35620,2347.457678,4919.403
36103190503,NY,Suffolk County,Census Tract 1905.03,35620,2241.217316,4919.403
36103190504,NY,Suffolk County,Census Tract 1905.04,35620,1392.097827,4919.403
36103190601,NY,Suffolk County,Census Tract 1906.01,35620,4174.185315,4962.413
36103190603,NY,Suffolk County,Census Tract 1906.03,35620,1734.662622,4962.482
36103190604,NY,Suffolk County,Census Tract 1906.04,35620,1813.414685,4962.482
36103190704,NY,Suffolk County,Census Tract 1907.04,35620,3233.686001,4752.89
36103190705,NY,Suffolk County,Census Tract 1907.05,35620,2090.156069,3646.796
36103190706,NY,Suffolk County,Census Tract 1907.06,35620,3308.657582,3646.796
36103190707,NY,Suffolk County,Census Tract 1907.07,35620,2467.353434,4752.005
36103190708,NY,Suffolk County,Census Tract 1907.08,35620,553.162495,4752.829
36103190800,NY,Suffolk County,Census Tract 1908,35620,5070.984536,5529.267
36103200901,NY,Suffolk County,Census Tract 2009.01,35620,928.863733,5199.166
36103200902,NY,Suffolk County,Census Tract 2009.02,35620,4325.758028,5199.166
36103201001,NY,Suffolk County,Census Tract 2010.01,35620,1889.540707,4822.407
36103201003,NY,Suffolk County,Census Tract 2010.03,35620,1710.319986,4812.497
36103201004,NY,Suffolk County,Census Tract 2010.04,35620,2613.51752,4812.497
36103201100,NY,Suffolk County,Census Tract 2011,35620,13146.25488,2167.734
36119000101,NY,Westchester County,Census Tract 1.01,35620,4521.000054,3881.083
36119000103,NY,Westchester County,Census Tract 1.03,35620,4391.000044,3878.502
36119000201,NY,Westchester County,Census Tract 2.01,35620,7067.99998,4554.518
36119000202,NY,Westchester County,Census Tract 2.02,35620,4635.000069,5557.976
36119000203,NY,Westchester County,Census Tract 2.03,35620,2466.000018,6029.561
36119000300,NY,Westchester County,Census Tract 3,35620,5111.999869,3672.807
